geoid,name,type,county,counties,population,code_status,publisher,code_url,publisher_client_id,code_product_id,codified_through,code_last_updated,pdf_available,pending_ordinances_count,official_status,source,source_checked_date,notes,statement
1254250,Palmetto,city,Manatee,Manatee,13682,online-html,municode,https://library.municode.com/fl/palmetto,3764,11965,,2025-11-11,1,4,unstated,municode-api,2026-09-23,,"The city of Palmetto in Manatee County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/palmetto. 4 adopted ordinance(s) await codification. Checked 2026-09-23."
1254275,Palmetto Bay,village,Miami-Dade,Miami-Dade,25402,online-html,municode,https://library.municode.com/fl/palmetto_bay,13409,14016,,2025-05-16,1,0,unstated,municode-api,2026-09-23,,"The village of Palmetto Bay in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/palmetto_bay. Checked 2026-09-23."
1254425,Palm Shores,town,Brevard,Brevard,1210,online-html,american-legal,https://codelibrary.amlegal.com/codes/palmshores/latest/overview,,,2025-03-25,,0,,unstated,browser,2026-09-03,,"The town of Palm Shores in Brevard County, Florida, publishes its code of ordinances as a searchable web code through American Legal Publishing at https://codelibrary.amlegal.com/codes/palmshores/latest/overview. The code is codified through ordinances adopted 2025-03-25. Checked 2026-09-03."
1254450,Palm Springs,village,Palm Beach,Palm Beach,28548,online-html,municode,https://library.municode.com/fl/palm_springs,10739,12651,,2022-10-19,1,24,unstated,municode-api,2026-09-23,,"The village of Palm Springs in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/palm_springs. 24 adopted ordinance(s) await codification. Checked 2026-09-23."
1254700,Panama City,city,Bay,Bay,37024,online-html,municode,https://library.municode.com/fl/panama_city,3772,13862,2026-02-14,2026-08-05,1,8,unstated,municode-api,2026-09-23,,"The city of Panama City in Bay County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/panama_city. The code is codified through ordinances adopted 2026-02-14. 8 adopted ordinance(s) await codification. Checked 2026-09-23."
1254725,Panama City Beach,city,Bay,Bay,19955,online-html,municode,https://library.municode.com/fl/panama_city_beach,3773,14445,,2026-04-21,1,5,unstated,municode-api,2026-09-23,,"The city of Panama City Beach in Bay County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/panama_city_beach. 5 adopted ordinance(s) await codification. Checked 2026-09-23."
1255075,Parker,city,Bay,Bay,4801,online-html,municode,https://library.municode.com/fl/parker,3786,14699,,2023-07-27,1,0,unstated,municode-api,2026-09-23,,"The city of Parker in Bay County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/parker. Checked 2026-09-23."
1255125,Parkland,city,Broward,Broward,39700,online-html,municode,https://library.municode.com/fl/parkland,3788,11286,,2026-06-24,1,0,unstated,municode-api,2026-09-23,,"The city of Parkland in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/parkland. Checked 2026-09-23."
1255475,Paxton,town,Walton,Walton,668,unknown,unknown,,,,,,0,,unstated,browser,2026-09-23,"no commercial code publisher carries this jurisdiction, having checked the Municode client list and library resolver, the American Legal Florida region listing, eCode360 and MunicipalCodeOnline; The official site (paxtonfl.net) was read in a browser on 2026-09-23. Its menus have no ordinances, code or planning section, and the document library shows only forms and event documents, so no code was found; the clerk is the source.","The town of Paxton in Walton County, Florida, is carried by no commercial code publisher, and this survey could not confirm what it publishes instead. Checked 2026-09-23."
1255750,Pembroke Park,town,Broward,Broward,6544,online-html,municode,https://library.municode.com/fl/pembroke_park,9360,10292,2026-02-16,2026-05-26,1,0,unstated,municode-api,2026-09-23,,"The town of Pembroke Park in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/pembroke_park. The code is codified through ordinances adopted 2026-02-16. Checked 2026-09-23."
1255775,Pembroke Pines,city,Broward,Broward,179326,online-html,american-legal,https://codelibrary.amlegal.com/codes/pembrokepines/latest/overview,,,2025-12-11,,0,,unstated,browser,2026-09-03,,"The city of Pembroke Pines in Broward County, Florida, publishes its code of ordinances as a searchable web code through American Legal Publishing at https://codelibrary.amlegal.com/codes/pembrokepines/latest/overview. The code is codified through ordinances adopted 2025-12-11. Checked 2026-09-03."
1255875,Penney Farms,town,Clay,Clay,835,online-pdf-only,self-hosted,https://penneyfarmsfl.org/wp-content/uploads/Penney-Farms-LDRs-2020.pdf,,,2020-04-20,,0,,unstated,manual,2026-09-23,"Penney Farms publishes its Land Development Regulations (updated April 20, 2020) and charter as PDFs; no general code of ordinances is online.","The town of Penney Farms in Clay County, Florida, publishes its code of ordinances as a PDF through its own website at https://penneyfarmsfl.org/wp-content/uploads/Penney-Farms-LDRs-2020.pdf. The code is codified through ordinances adopted 2020-04-20. Checked 2026-09-23."
1255925,Pensacola,city,Escambia,Escambia,53898,online-html,municode,https://library.municode.com/fl/pensacola,3825,11418,2026-01-15,2026-06-16,1,2,unstated,municode-api,2026-09-23,,"The city of Pensacola in Escambia County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/pensacola. The code is codified through ordinances adopted 2026-01-15. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1256150,Perry,city,Taylor,Taylor,7306,online-html,municode,https://library.municode.com/fl/perry,3829,11420,,2024-12-03,1,0,unstated,municode-api,2026-09-23,,"The city of Perry in Taylor County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/perry. Checked 2026-09-23."
1256425,Pierson,town,Volusia,Volusia,1563,online-html,municode,https://library.municode.com/fl/pierson,9378,17302,2026-03-17,2026-07-09,1,1,unstated,municode-api,2026-09-23,,"The town of Pierson in Volusia County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/pierson. The code is codified through ordinances adopted 2026-03-17. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1256625,Pinecrest,village,Miami-Dade,Miami-Dade,18981,online-html,municode,https://library.municode.com/fl/pinecrest,10759,13160,2024-10-08,2025-01-16,1,0,unstated,municode-api,2026-09-23,,"The village of Pinecrest in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/pinecrest. The code is codified through ordinances adopted 2024-10-08. Checked 2026-09-23."
1256975,Pinellas Park,city,Pinellas,Pinellas,53503,online-html,municode,https://library.municode.com/fl/pinellas_park,3867,14223,,2026-07-20,1,2,unstated,municode-api,2026-09-23,,"The city of Pinellas Park in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/pinellas_park. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1257425,Plantation,city,Broward,Broward,100694,online-html,municode,https://library.municode.com/fl/plantation,3888,10973,2026-03-25,2026-07-08,1,2,unstated,municode-api,2026-09-23,,"The city of Plantation in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/plantation. The code is codified through ordinances adopted 2026-03-25. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1257550,Plant City,city,Hillsborough,Hillsborough,43046,online-html,municode,https://library.municode.com/fl/plant_city,3887,10202,,2026-07-10,1,6,unstated,municode-api,2026-09-23,,"The city of Plant City in Hillsborough County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/plant_city. 6 adopted ordinance(s) await codification. Checked 2026-09-23."
1257950,Polk City,town,Polk,Polk,3076,online-html,municode,https://library.municode.com/fl/polk_city,9412,13417,,2025-06-20,1,0,unstated,municode-api,2026-09-23,,"The town of Polk City in Polk County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/polk_city. Checked 2026-09-23."
1258025,Pomona Park,town,Putnam,Putnam,824,online-html,municode,https://library.municode.com/fl/pomona_park,12192,13538,,2024-03-06,1,0,unstated,municode-api,2026-09-23,,"The town of Pomona Park in Putnam County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/pomona_park. Checked 2026-09-23."
1258050,Pompano Beach,city,Broward,Broward,118104,online-html,american-legal,https://codelibrary.amlegal.com/codes/pompanobeach/latest/overview,,,2026-07-29,,0,,unstated,browser,2026-09-03,,"The city of Pompano Beach in Broward County, Florida, publishes its code of ordinances as a searchable web code through American Legal Publishing at https://codelibrary.amlegal.com/codes/pompanobeach/latest/overview. The code is codified through ordinances adopted 2026-07-29. Checked 2026-09-03."
1258175,Ponce de Leon,town,Holmes,Holmes,518,online-pdf-only,county-code,https://holmescountyfla.com/wp-content/uploads/Holmes-County-LDR_2009.pdf,,,,,0,,unstated,manual,2026-09-23,"Ponce de Leon has no town website found; land development is governed by the joint Holmes County LDR (2009 PDF), and no town general ordinances are online.","The town of Ponce de Leon in Holmes County, Florida, is governed by the code of the county or district that regulates its land use, published at https://holmescountyfla.com/wp-content/uploads/Holmes-County-LDR_2009.pdf. Checked 2026-09-23."
1258200,Ponce Inlet,town,Volusia,Volusia,3485,online-html,municode,https://library.municode.com/fl/ponce_inlet,9419,11438,2025-12-18,2026-03-31,1,14,unstated,municode-api,2026-09-23,,"The town of Ponce Inlet in Volusia County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/ponce_inlet. The code is codified through ordinances adopted 2025-12-18. 14 adopted ordinance(s) await codification. Checked 2026-09-23."
1258575,Port Orange,city,Volusia,Volusia,66556,online-html,municode,https://library.municode.com/fl/port_orange,3932,11446,,2026-04-02,1,8,unstated,municode-api,2026-09-23,,"The city of Port Orange in Volusia County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/port_orange. 8 adopted ordinance(s) await codification. Checked 2026-09-23."
1258600,Port Richey,city,Pasco,Pasco,3637,online-html,municode,https://library.municode.com/fl/port_richey,3934,14455,,2026-05-28,1,0,unstated,municode-api,2026-09-23,,"The city of Port Richey in Pasco County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/port_richey. Checked 2026-09-23."
1258675,Port St. Joe,city,Gulf,Gulf,3856,online-html,municode,https://library.municode.com/fl/port_st._joe,3936,15146,2020-09-29,2021-03-09,1,0,unstated,municode-api,2026-09-23,,"The city of Port St. Joe in Gulf County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/port_st._joe. The code is codified through ordinances adopted 2020-09-29. Checked 2026-09-23."
1258715,Port St. Lucie,city,St. Lucie,St. Lucie,258575,online-html,municode,https://library.municode.com/fl/port_st._lucie,3937,13414,2026-02-09,2026-07-31,1,9,unstated,municode-api,2026-09-23,,"The city of Port St. Lucie in St. Lucie County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/port_st._lucie. The code is codified through ordinances adopted 2026-02-09. 9 adopted ordinance(s) await codification. Checked 2026-09-23."
1259200,Punta Gorda,city,Charlotte,Charlotte,20416,online-pdf-only,self-hosted,https://www.ci.punta-gorda.fl.us/government/city-clerk/code-of-ordinances,,,,,0,,unstated,browser,2026-09-04,full code by chapter as PDFs on the city site; the Municode library slug does not resolve,"The city of Punta Gorda in Charlotte County, Florida, publishes its code of ordinances as a PDF through its own website at https://www.ci.punta-gorda.fl.us/government/city-clerk/code-of-ordinances. Checked 2026-09-04."
1259325,Quincy,city,Gadsden,Gadsden,8119,online-html,municode,https://library.municode.com/fl/quincy,3994,11459,,2022-05-16,1,1,unstated,municode-api,2026-09-23,,"The city of Quincy in Gadsden County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/quincy. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1259400,Raiford,town,Union,Union,224,unknown,none,,,,,,0,,unstated,manual,2026-09-23,"no commercial code publisher carries this jurisdiction, having checked the Municode client list and library resolver, the American Legal Florida region listing, eCode360 and MunicipalCodeOnline; Raiford has no official website found and the Union County LDR covers only unincorporated areas, so no online code was located.","The town of Raiford in Union County, Florida, is carried by no commercial code publisher, and this survey could not confirm what it publishes instead. Checked 2026-09-23."
1259675,Reddick,town,Marion,Marion,516,ordinances-only,self-hosted,https://townofreddick.com/town-officials/ordinance-review/,,,,,0,,unstated,manual,2026-09-23,"Reddick posts a few frequently used ordinances (zoning Ord. 83-1, solid waste, comp plan) as PDFs; there is no codified code.","The town of Reddick in Marion County, Florida, publishes individual ordinances online at https://townofreddick.com/town-officials/ordinance-review/ but no codified code of ordinances. Checked 2026-09-23."
1259725,Redington Beach,town,Pinellas,Pinellas,1383,online-html,municode,https://library.municode.com/fl/redington_beach,9470,10977,,2026-06-09,1,0,unstated,municode-api,2026-09-23,,"The town of Redington Beach in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/redington_beach. Checked 2026-09-23."
1259750,Redington Shores,town,Pinellas,Pinellas,2167,online-html,municode,https://library.municode.com/fl/redington_shores,9471,15264,,2026-03-27,1,0,unstated,municode-api,2026-09-23,,"The town of Redington Shores in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/redington_shores. Checked 2026-09-23."
1260975,Riviera Beach,city,Palm Beach,Palm Beach,39620,online-html,municode,https://library.municode.com/fl/riviera_beach,4094,11473,2025-12-17,2026-05-26,1,3,unstated,municode-api,2026-09-23,,"The city of Riviera Beach in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/riviera_beach. The code is codified through ordinances adopted 2025-12-17. 3 adopted ordinance(s) await codification. Checked 2026-09-23."
1261500,Rockledge,city,Brevard,Brevard,31429,online-html,municode,https://library.municode.com/fl/rockledge,4115,10328,,2025-07-01,1,10,unstated,municode-api,2026-09-23,"the publisher states codification through an ordinance adopted April 20, 2022, which postdates the supplement it published on 0001-01-01, so the stated date is not recorded","The city of Rockledge in Brevard County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/rockledge. 10 adopted ordinance(s) await codification. Checked 2026-09-23."
1262100,Royal Palm Beach,village,Palm Beach,Palm Beach,41948,online-html,municode,https://library.municode.com/fl/royal_palm_beach,10817,11518,2026-06-18,2026-07-13,1,0,unstated,municode-api,2026-09-23,,"The village of Royal Palm Beach in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/royal_palm_beach. The code is codified through ordinances adopted 2026-06-18. Checked 2026-09-23."
1262425,Safety Harbor,city,Pinellas,Pinellas,16972,online-html,municode,https://library.municode.com/fl/safety_harbor,4172,11301,2024-04-15,2024-08-12,1,3,unstated,municode-api,2026-09-23,,"The city of Safety Harbor in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/safety_harbor. The code is codified through ordinances adopted 2024-04-15. 3 adopted ordinance(s) await codification. Checked 2026-09-23."
1262500,St. Augustine,city,St. Johns,St. Johns,16033,online-html,municode,https://library.municode.com/fl/st._augustine,4446,10951,2026-04-13,2026-07-28,1,0,unstated,municode-api,2026-09-23,,"The city of St. Augustine in St. Johns County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/st._augustine. The code is codified through ordinances adopted 2026-04-13. Checked 2026-09-23."
1262525,St. Augustine Beach,city,St. Johns,St. Johns,6808,online-html,municode,https://library.municode.com/fl/st._augustine_beach,4447,14985,,2026-06-17,1,4,unstated,municode-api,2026-09-23,,"The city of St. Augustine Beach in St. Johns County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/st._augustine_beach. 4 adopted ordinance(s) await codification. Checked 2026-09-23."
1262625,St. Cloud,city,Osceola,Osceola,71036,online-html,municode,https://library.municode.com/fl/st._cloud,4453,13801,2025-11-13,2026-05-13,1,1,unstated,municode-api,2026-09-23,,"The city of St. Cloud in Osceola County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/st._cloud. The code is codified through ordinances adopted 2025-11-13. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1262775,St. Leo,town,Pasco,Pasco,2472,online-html,municode,https://library.municode.com/fl/st._leo,9555,13795,,2026-07-02,1,0,unstated,municode-api,2026-09-23,,"The town of St. Leo in Pasco County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/st._leo. Checked 2026-09-23."
1262800,St. Lucie Village,town,St. Lucie,St. Lucie,615,online-pdf-only,self-hosted,https://stlucievillagefl.gov/ordinances/,,,,,0,,unstated,browser,2026-09-04,"land development code and a codified 1995 zoning ordinance as PDFs, with an index of all ordinances","The town of St. Lucie Village in St. Lucie County, Florida, publishes its code of ordinances as a PDF through its own website at https://stlucievillagefl.gov/ordinances/. Checked 2026-09-04."
1262825,St. Marks,city,Wakulla,Wakulla,312,online-html,municode,https://library.municode.com/fl/st._marks,13859,14181,,2023-10-26,1,0,unstated,municode-api,2026-09-23,,"The city of St. Marks in Wakulla County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/st._marks. Checked 2026-09-23."
1262885,St. Pete Beach,city,Pinellas,Pinellas,8730,online-html,municode,https://library.municode.com/fl/st._pete_beach,4474,10174,,2026-06-16,1,0,unstated,municode-api,2026-09-23,,"The city of St. Pete Beach in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/st._pete_beach. Checked 2026-09-23."
1263000,St. Petersburg,city,Pinellas,Pinellas,267102,online-html,municode,https://library.municode.com/fl/st._petersburg,4477,14674,,2026-06-08,1,0,unstated,municode-api,2026-09-23,"the publisher states codification through an ordinance adopted April 2, 2026, which postdates the supplement it published on 0001-01-01, so the stated date is not recorded","The city of St. Petersburg in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/st._petersburg. Checked 2026-09-23."
1263375,San Antonio,city,Pasco,Pasco,1577,online-html,municode,https://library.municode.com/fl/san_antonio,4191,13012,,2023-06-16,1,1,unstated,municode-api,2026-09-23,,"The city of San Antonio in Pasco County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/san_antonio. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1263650,Sanford,city,Seminole,Seminole,66919,online-html,municode,https://library.municode.com/fl/sanford,4223,19985,,2026-01-05,1,0,unstated,municode-api,2026-09-23,,"The city of Sanford in Seminole County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sanford. Checked 2026-09-23."
1263700,Sanibel,city,Lee,Lee,6358,online-html,municode,https://library.municode.com/fl/sanibel,4225,10937,,2026-08-18,1,2,unstated,municode-api,2026-09-23,,"The city of Sanibel in Lee County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sanibel. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1264175,Sarasota,city,Sarasota,Sarasota,57764,online-html,municode,https://library.municode.com/fl/sarasota,4241,11553,,2026-07-29,1,0,unstated,municode-api,2026-09-23,"the publisher states codification through an ordinance adopted April 20, 2026, which postdates the supplement it published on 0001-01-01, so the stated date is not recorded","The city of Sarasota in Sarasota County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sarasota. Checked 2026-09-23."
1264400,Satellite Beach,city,Brevard,Brevard,11367,online-html,municode,https://library.municode.com/fl/satellite_beach,4247,12849,2026-02-04,2026-03-25,1,0,unstated,municode-api,2026-09-23,,"The city of Satellite Beach in Brevard County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/satellite_beach. The code is codified through ordinances adopted 2026-02-04. Checked 2026-09-23."
1264725,Sea Ranch Lakes,village,Broward,Broward,575,online-html,municode,https://library.municode.com/fl/sea_ranch_lakes,10836,12460,,2026-07-10,1,0,unstated,municode-api,2026-09-23,,"The village of Sea Ranch Lakes in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sea_ranch_lakes. Checked 2026-09-23."
1264825,Sebastian,city,Indian River,Indian River,27087,online-html,municode,https://library.municode.com/fl/sebastian,4287,10311,2025-12-03,2026-04-08,1,0,unstated,municode-api,2026-09-23,,"The city of Sebastian in Indian River County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sebastian. The code is codified through ordinances adopted 2025-12-03. Checked 2026-09-23."
1264875,Sebring,city,Highlands,Highlands,11795,online-html,municode,https://library.municode.com/fl/sebring,4290,11561,,2026-03-26,1,0,unstated,municode-api,2026-09-23,,"The city of Sebring in Highlands County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sebring. Checked 2026-09-23."
1264975,Seminole,city,Pinellas,Pinellas,19395,online-html,municode,https://library.municode.com/fl/seminole,4297,14899,,2026-05-04,1,0,unstated,municode-api,2026-09-23,,"The city of Seminole in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/seminole. Checked 2026-09-23."
1265225,Sewall's Point,town,Martin,Martin,2072,online-html,municode,https://library.municode.com/fl/sewall's_point,11588,11566,,2026-07-21,1,0,unstated,municode-api,2026-09-23,,"The town of Sewall's Point in Martin County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sewall's_point. Checked 2026-09-23."
1265425,Shalimar,town,Okaloosa,Okaloosa,757,online-pdf-only,self-hosted,https://www.shalimarflorida.org/ordinances_0,,,,,0,,unstated,browser,2026-09-23,"Shalimar posts its Code of Ordinances as PDFs in three parts (Charter, General Ordinances, Land Development Code); the page says the current code was passed April 12, 2016. Read in a browser 2026-09-23.","The town of Shalimar in Okaloosa County, Florida, publishes its code of ordinances as a PDF through its own website at https://www.shalimarflorida.org/ordinances_0. Checked 2026-09-23."
1266725,Sneads,town,Jackson,Jackson,1780,online-html,municode,https://library.municode.com/fl/sneads,9652,15893,2022-09-15,2024-04-30,1,0,unstated,municode-api,2026-09-23,,"The town of Sneads in Jackson County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sneads. The code is codified through ordinances adopted 2022-09-15. Checked 2026-09-23."
1266925,Sopchoppy,city,Wakulla,Wakulla,476,online-html,municode,https://library.municode.com/fl/sopchoppy,13535,14886,,2025-02-19,1,0,unstated,municode-api,2026-09-23,,"The city of Sopchoppy in Wakulla County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sopchoppy. Checked 2026-09-23."
1267175,South Bay,city,Palm Beach,Palm Beach,5160,online-html,municode,https://library.municode.com/fl/south_bay,4387,14996,2024-03-05,2025-08-19,1,0,unstated,municode-api,2026-09-23,,"The city of South Bay in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/south_bay. The code is codified through ordinances adopted 2024-03-05. Checked 2026-09-23."
1267325,South Daytona,city,Volusia,Volusia,13906,online-html,municode,https://library.municode.com/fl/south_daytona,4392,10727,2026-03-10,2026-05-22,1,0,unstated,municode-api,2026-09-23,,"The city of South Daytona in Volusia County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/south_daytona. The code is codified through ordinances adopted 2026-03-10. Checked 2026-09-23."
1267550,South Miami,city,Miami-Dade,Miami-Dade,13207,online-html,municode,https://library.municode.com/fl/south_miami,4404,11587,2025-04-01,2025-04-22,0,0,unstated,municode-api,2026-09-23,,"The city of South Miami in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/south_miami. The code is codified through ordinances adopted 2025-04-01. Checked 2026-09-23."
1267650,South Palm Beach,town,Palm Beach,Palm Beach,1491,online-html,municode,https://library.municode.com/fl/south_palm_beach,9666,12855,,2025-02-13,1,1,unstated,municode-api,2026-09-23,,"The town of South Palm Beach in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/south_palm_beach. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1267675,South Pasadena,city,Pinellas,Pinellas,5280,online-html,general-code,https://ecode360.com/SO1390,,,,,0,,unstated,browser,2026-09-04,eCode360,"The city of South Pasadena in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through General Code at https://ecode360.com/SO1390. Checked 2026-09-04."
1268135,Southwest Ranches,town,Broward,Broward,7827,online-html,municode,https://library.municode.com/fl/southwest_ranches,12068,14249,2026-02-12,2026-05-26,1,4,unstated,municode-api,2026-09-23,,"The town of Southwest Ranches in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/southwest_ranches. The code is codified through ordinances adopted 2026-02-12. 4 adopted ordinance(s) await codification. Checked 2026-09-23."
1268275,Springfield,city,Bay,Bay,8495,online-html,municode,https://library.municode.com/fl/springfield,4440,12675,,2024-10-29,1,0,unstated,municode-api,2026-09-23,,"The city of Springfield in Bay County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/springfield. Checked 2026-09-23."
1268525,Starke,city,Bradford,Bradford,5966,online-html,municode,https://library.municode.com/fl/starke,4488,13766,,2026-06-18,1,3,unstated,municode-api,2026-09-23,,"The city of Starke in Bradford County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/starke. 3 adopted ordinance(s) await codification. Checked 2026-09-23."
1268875,Stuart,city,Martin,Martin,19566,online-html,municode,https://library.municode.com/fl/stuart,4520,14399,2026-02-09,2026-06-18,1,3,unstated,municode-api,2026-09-23,,"The city of Stuart in Martin County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/stuart. The code is codified through ordinances adopted 2026-02-09. 3 adopted ordinance(s) await codification. Checked 2026-09-23."
1269555,Sunny Isles Beach,city,Miami-Dade,Miami-Dade,22903,online-html,municode,https://library.municode.com/fl/sunny_isles_beach,4542,14967,,2025-06-17,0,16,unstated,municode-api,2026-09-23,,"The city of Sunny Isles Beach in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sunny_isles_beach. 16 adopted ordinance(s) await codification. Checked 2026-09-23."
1269700,Sunrise,city,Broward,Broward,100128,online-html,municode,https://library.municode.com/fl/sunrise,4546,11617,,2026-08-12,1,0,unstated,municode-api,2026-09-23,,"The city of Sunrise in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sunrise. Checked 2026-09-23."
1270075,Surfside,town,Miami-Dade,Miami-Dade,5719,online-html,municode,https://library.municode.com/fl/surfside,9764,10940,,2026-08-20,1,0,unstated,municode-api,2026-09-23,,"The town of Surfside in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/surfside. Checked 2026-09-23."
1270345,Sweetwater,city,Miami-Dade,Miami-Dade,21321,online-html,municode,https://library.municode.com/fl/sweetwater,4559,10062,2026-03-02,2026-06-26,1,1,unstated,municode-api,2026-09-23,,"The city of Sweetwater in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/sweetwater. The code is codified through ordinances adopted 2026-03-02. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1270600,Tallahassee,city,Leon,Leon,205089,online-html,municode,https://library.municode.com/fl/tallahassee,4575,19980,,2026-05-19,1,2,unstated,municode-api,2026-09-23,,"The city of Tallahassee in Leon County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/tallahassee. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1270675,Tamarac,city,Broward,Broward,75147,online-html,municode,https://library.municode.com/fl/tamarac,4582,10265,,2026-06-22,1,2,unstated,municode-api,2026-09-23,,"The city of Tamarac in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/tamarac. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1271000,Tampa,city,Hillsborough,Hillsborough,414547,online-html,municode,https://library.municode.com/fl/tampa,4583,10132,,2026-05-27,0,8,unstated,municode-api,2026-09-23,,"The city of Tampa in Hillsborough County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/tampa. 8 adopted ordinance(s) await codification. Checked 2026-09-23."
